latitude,longitude,rwi,error,pm25,pm25_distance,wealth_quartile,region
5.1456567,101.0412598,-0.3,0.546,16.556795,0.0037956135620888874,Q2 (Lower-Mid),Central
2.7345569,102.7111816,0.128,0.53,15.958838,0.003840373657480507,Q3 (Upper-Mid),Southern
2.273573,102.8430176,-0.652,0.509,14.964028,0.002443635054918622,Q1 (Poorest),Southern
2.7345569,101.7224121,0.686,0.525,15.46159,0.0026240380616886056,Q4 (Richest),Southern
6.5227299,116.9055176,-0.996,0.462,12.823771,0.0023287253870509787,Q1 (Poorest),Sabah
5.3863356,118.2458496,-0.351,0.503,13.0239935,0.0015812579595850076,Q2 (Lower-Mid),Sabah
4.3792747,118.026123,-0.558,0.553,12.123511,0.004419362430744736,Q1 (Poorest),Sabah
3.8752158,101.9421387,0.191,0.535,18.237041,0.002869121995349924,Q3 (Upper-Mid),Central
5.4082108,102.2497559,0.011,0.519,15.060042,0.005735883261838427,Q3 (Upper-Mid),Central
4.510714,118.1799316,-0.313,0.523,11.726493,0.006531404083958787,Q2 (Lower-Mid),Sabah
2.2296616,111.7858887,0.302,0.484,12.822169,0.004744965307204841,Q3 (Upper-Mid),Sarawak
1.2633253,111.5222168,-0.188,0.49,13.229398,0.0032495031000645794,Q2 (Lower-Mid),Sarawak
1.4390576,103.5900879,1.307,0.564,18.592703,0.006372229001730549,Q4 (Richest),Southern
3.7436712,102.2717285,0.281,0.512,18.018335,0.0035324359468980543,Q3 (Upper-Mid),Central
5.8892605,117.8503418,-0.9,0.529,14.713012,0.006315063186179546,Q1 (Poorest),Sabah
5.9985331,116.4880371,0.2,0.56,12.847771,0.0046587416402479485,Q3 (Upper-Mid),Sabah
2.2516175,111.5441895,-0.169,0.481,12.162381,0.003477934145296112,Q2 (Lower-Mid),Sarawak
1.3072596,110.2697754,0.683,0.53,12.123094,0.005283588182519554,Q4 (Richest),Sarawak
2.7565043,113.0822754,-0.589,0.483,14.412914,0.0031114355694338144,Q1 (Poorest),Sarawak
2.8662354,112.9284668,-0.88,0.472,13.325531,0.003677464001445913,Q1 (Poorest),Sarawak
2.5809138,112.4230957,-0.078,0.567,14.524674,0.004509471468120054,Q2 (Lower-Mid),Sarawak
4.2258996,100.7556152,-0.151,0.542,20.279182,0.0010914713612434652,Q2 (Lower-Mid),Central
5.605052,117.4108887,-0.812,0.459,12.531642,0.004112544049616982,Q1 (Poorest),Sabah
4.6202287,103.2385254,-0.149,0.527,14.175231,0.005932069264239309,Q2 (Lower-Mid),Central
5.6925158,101.7443848,-0.167,0.506,14.18351,0.002560070415064918,Q2 (Lower-Mid),Northern
2.2296616,102.1618652,0.791,0.556,16.573586,0.00561819504531445,Q4 (Richest),Southern
3.6778914,102.3156738,0.339,0.552,18.437683,0.002968365218275274,Q4 (Richest),Central
5.8674033,117.3449707,-0.364,0.561,13.95292,0.0024037226543717595,Q2 (Lower-Mid),Sabah
5.233187,116.2902832,-0.745,0.455,12.883057,0.005051572556766219,Q1 (Poorest),Sabah
2.3833455,111.8518066,-0.654,0.507,13.227323,0.0035995268557779624,Q1 (Poorest),Sarawak
1.724593,103.8098145,0.682,0.525,13.156465,0.004831370428086766,Q4 (Richest),Southern
3.9848207,100.9753418,-0.015,0.521,19.640133,0.0003872770861944921,Q3 (Upper-Mid),Central
4.7954168,118.026123,-0.517,0.434,12.050708,0.0011963957754301752,Q1 (Poorest),Sabah
3.217302,101.3049316,0.807,0.532,22.643953,0.0023031108468842356,Q4 (Richest),Southern
5.2769476,116.0925293,-0.627,0.51,11.861122,0.003146929655463412,Q1 (Poorest),Sabah
3.809446,101.9421387,0.141,0.565,18.31798,0.005286928577502708,Q3 (Upper-Mid),Central
3.6559638,103.3483887,0.543,0.537,15.073949,0.003521928672852441,Q4 (Richest),Central
2.4492049,102.6452637,-0.334,0.505,16.106413,0.004213438599879493,Q2 (Lower-Mid),Southern
4.9267785,103.0627441,0.216,0.514,14.019158,0.0028744546873520254,Q3 (Upper-Mid),Central
1.9442068,104.095459,-0.116,0.517,12.361468,0.0009158664408062154,Q2 (Lower-Mid),Southern
5.3425828,100.2722168,1.262,0.526,15.426052,0.003687348614819514,Q4 (Richest),Central
1.6587038,112.0275879,-0.354,0.428,12.823789,0.004517485746321749,Q2 (Lower-Mid),Sarawak
6.5227299,116.9274902,-0.757,0.479,12.444962,0.0033674461220479066,Q1 (Poorest),Sabah
5.0581143,118.3776855,0.118,0.493,16.912817,0.004112401242523585,Q3 (Upper-Mid),Sabah
2.4931093,101.854248,0.549,0.566,15.103752,0.0020358973091342985,Q4 (Richest),Southern
4.0944111,100.9973145,-0.34,0.513,20.654871,0.002385531388861375,Q2 (Lower-Mid),Central
2.4931093,102.2058105,0.085,0.504,15.08385,0.002056273138306234,Q3 (Upper-Mid),Southern
2.7126091,111.8737793,-0.187,0.541,12.506509,0.002684418164554956,Q2 (Lower-Mid),Sarawak
2.0320445,111.829834,-1.01,0.503,11.483486,0.005668558662515056,Q1 (Poorest),Sarawak
4.9924497,103.0627441,0.281,0.525,14.2668915,0.0034063987278237806,Q3 (Upper-Mid),Central
5.3863356,119.2346191,0.185,0.543,10.226625,0.001388800263383102,Q3 (Upper-Mid),Sabah
1.7026302,112.5549316,-0.194,0.487,14.321612,0.0023708386373994415,Q2 (Lower-Mid),Sarawak
4.4230904,118.6193848,0.43,0.558,14.143922,0.004784611806742488,Q4 (Richest),Sabah
3.7875216,103.2165527,0.433,0.564,16.021088,0.0029631565469137055,Q4 (Richest),Central
4.3573658,118.4436035,-0.531,0.423,16.528896,0.0027470492131461215,Q1 (Poorest),Sabah
2.2955282,102.0959473,1.006,0.559,16.214365,0.0010835038924174815,Q4 (Richest),Southern
6.042236,102.3815918,0.325,0.537,18.112913,0.004389819012627985,Q3 (Upper-Mid),Northern
5.2769476,117.9821777,-0.533,0.533,12.445262,0.003429518500732505,Q1 (Poorest),Sabah
6.6755194,116.9934082,-0.383,0.534,11.5736885,0.0016769487360251537,Q1 (Poorest),Sabah
5.3425828,100.6896973,0.164,0.553,17.705742,0.005284828367337213,Q3 (Upper-Mid),Central
1.8563646,111.5222168,-0.359,0.452,11.496644,0.0031010932468535915,Q2 (Lower-Mid),Sarawak
5.9329721,118.0041504,0.459,0.563,15.750585,0.0021975684403591263,Q4 (Richest),Sabah
2.7345569,102.4694824,-0.567,0.512,16.38371,0.004507881753565741,Q1 (Poorest),Southern
1.9881263,103.260498,0.789,0.542,13.562351,0.005480526526997152,Q4 (Richest),Southern
4.9486696,101.9641113,0.48,0.544,17.218588,0.003774651825020577,Q4 (Richest),Central
1.724593,109.8742676,-0.104,0.524,11.365968,0.0008379010489589708,Q2 (Lower-Mid),Sarawak
1.2633253,110.6652832,0.036,0.53,13.266839,0.0016983099540892961,Q3 (Upper-Mid),Sarawak
6.1296313,116.4440918,0.1,0.532,10.88651,0.004719450466087083,Q3 (Upper-Mid),Sabah
5.4519589,101.1291504,0.674,0.566,15.086375,0.00514525464294901,Q4 (Richest),Central
5.4300853,117.8063965,-0.42,0.468,13.286629,0.0051091167179547385,Q1 (Poorest),Sabah
3.4366581,102.0080566,0.295,0.518,17.342445,0.003479811327754161,Q3 (Upper-Mid),Southern
5.8892605,116.7736816,-0.381,0.474,12.718872,0.004460057659499346,Q1 (Poorest),Sabah
4.4888091,100.8435059,-0.054,0.518,18.269089,0.004091968926274516,Q2 (Lower-Mid),Central
1.1095498,110.7092285,-0.262,0.495,13.51645,0.006210091533342422,Q2 (Lower-Mid),Sarawak
6.5882169,117.4987793,-0.609,0.438,14.115654,0.00496090273037061,Q1 (Poorest),Sabah
5.605052,117.322998,-0.569,0.479,12.508205,0.0019996239875717417,Q1 (Poorest),Sabah
6.0859354,102.0959473,0.051,0.539,19.048632,0.0013304013800677292,Q3 (Upper-Mid),Northern
4.00674,100.9094238,-0.112,0.517,19.468935,0.004754788111133595,Q2 (Lower-Mid),Central
6.4572344,100.5358887,0.683,0.551,13.190627,0.0024033677155289772,Q4 (Richest),Northern
5.1894234,101.0412598,0.539,0.494,16.183573,0.005791578036464871,Q4 (Richest),Central
2.6687122,102.5134277,-0.108,0.476,16.44697,0.004031243035449774,Q2 (Lower-Mid),Southern
4.7735207,101.151123,0.015,0.547,18.419704,0.004148526944745174,Q3 (Upper-Mid),Central
5.583184,100.7556152,0.185,0.513,18.593157,0.0019182941717828612,Q3 (Upper-Mid),Northern
6.020385,100.3601074,0.136,0.547,20.276892,0.006724265099737453,Q3 (Upper-Mid),Northern
2.0100856,112.8845215,0.071,0.493,14.486333,0.004937951968092851,Q3 (Upper-Mid),Sarawak
5.3425828,115.4992676,0.278,0.534,10.444421,0.004902123648304004,Q3 (Upper-Mid),Sabah
2.932069,101.8981934,0.177,0.536,15.6699095,0.0043370128509612835,Q3 (Upper-Mid),Southern
2.1198775,112.2912598,-0.274,0.542,13.073283,0.006145349102401945,Q2 (Lower-Mid),Sarawak
4.6202287,118.157959,-0.536,0.506,11.948356,0.005614998691116445,Q1 (Poorest),Sabah
5.101887,100.4260254,0.262,0.521,21.650118,0.003276596356006734,Q3 (Upper-Mid),Central
2.3833455,103.8537598,0.703,0.546,13.594436,0.00206972764876987,Q4 (Richest),Southern
5.9766803,102.3815918,0.233,0.542,18.102362,0.0038018576769475333,Q3 (Upper-Mid),Northern
1.7465556,111.1486816,-0.601,0.551,11.906497,0.003999848013003744,Q1 (Poorest),Sarawak
3.041783,101.4807129,1.121,0.505,26.712168,0.005360414157502895,Q4 (Richest),Southern
2.0100856,113.0603027,0.331,0.556,14.787429,0.0067999946866769394,Q4 (Richest),Sarawak
1.5928123,103.2824707,-0.464,0.491,16.529097,0.0033469468952348758,Q1 (Poorest),Southern
6.326218,117.454834,-0.014,0.561,16.316072,0.0012296974950865896,Q3 (Upper-Mid),Sabah
6.4790672,116.8395996,-0.31,0.561,13.340247,0.006140654258567306,Q2 (Lower-Mid),Sabah
1.8563646,103.1506348,0.305,0.544,13.945141,0.0045723512997698085,Q3 (Upper-Mid),Southern
6.020385,100.7116699,0.058,0.518,13.9314995,0.005688962496857175,Q3 (Upper-Mid),Northern
5.6706511,117.5646973,-0.542,0.514,12.527909,0.0043597822764308595,Q1 (Poorest),Sabah
5.2550677,101.9641113,-0.22,0.483,13.636528,0.0008876147112571406,Q2 (Lower-Mid),Central
5.1237722,116.817627,-0.665,0.507,11.565449,0.002897550802321655,Q1 (Poorest),Sabah
1.7026302,111.9836426,-0.263,0.41,12.278047,0.0027313636810884466,Q2 (Lower-Mid),Sarawak
2.3394375,111.6320801,-1.026,0.491,11.442666,0.005313131226430098,Q1 (Poorest),Sarawak
4.8392069,101.8103027,-0.261,0.501,15.505478,0.006307555464372175,Q2 (Lower-Mid),Central
3.5682478,101.6125488,-0.003,0.487,18.61303,0.00406764631074238,Q3 (Upper-Mid),Central
2.4711573,112.9504395,-0.659,0.409,14.737152,0.005964937134185769,Q1 (Poorest),Sarawak
2.2296616,102.5354004,0.176,0.525,15.209868,0.004678547280149219,Q3 (Upper-Mid),Southern
5.4957038,100.6896973,0.579,0.561,19.496773,0.004752164225467159,Q4 (Richest),Central
5.3207052,115.4992676,-0.092,0.518,10.174699,0.006052490678797021,Q2 (Lower-Mid),Sabah
2.0979197,111.4782715,-0.303,0.521,12.112821,0.004386020910605434,Q2 (Lower-Mid),Sarawak
3.5024552,102.2497559,0.273,0.506,18.875175,0.005391572769267749,Q3 (Upper-Mid),Central
5.8674033,100.5358887,-0.073,0.548,17.800005,0.0025612971623114656,Q2 (Lower-Mid),Northern
5.605052,100.447998,0.554,0.559,20.67579,0.0029987557326044212,Q4 (Richest),Northern
1.3951258,111.5002441,-0.512,0.502,12.237575,0.00475481838285855,Q1 (Poorest),Sarawak
5.2769476,116.1584473,0.459,0.539,13.375703,0.003960438022971323,Q4 (Richest),Sabah
5.4519589,100.3161621,1.622,0.589,16.869606,0.003254632580621513,Q4 (Richest),Central
5.4300853,118.1359863,-0.344,0.585,13.216443,0.005012214278714609,Q2 (Lower-Mid),Sabah
5.4300853,100.6677246,0.549,0.555,18.448462,0.005618911883726381,Q4 (Richest),Central
4.6859294,115.3674316,-0.072,0.492,12.383943,0.002605179986906027,Q2 (Lower-Mid),Sabah
5.1894234,119.1247559,-1.06,0.466,10.255271,0.0044301871959581485,Q1 (Poorest),Sabah
4.8173122,118.1140137,-0.103,0.5,11.709743,0.00251288331568327,Q2 (Lower-Mid),Sabah
1.5488836,103.8537598,0.341,0.551,16.365149,0.004077881329928218,Q4 (Richest),Southern
5.2550677,103.0627441,0.476,0.55,16.56067,0.002259352499050272,Q4 (Richest),Central
2.7784514,114.3786621,-0.61,0.406,15.516732,0.00503214467963551,Q1 (Poorest),Sarawak
1.6367402,104.161377,0.332,0.492,13.164848,0.0040200861907529915,Q4 (Richest),Southern
3.897138,103.1286621,0.137,0.533,14.993541,0.004240530859289774,Q3 (Upper-Mid),Central
1.6587038,111.0827637,-0.485,0.474,11.624573,0.00432611720998671,Q1 (Poorest),Sarawak
3.5243866,103.4362793,0.456,0.564,14.705716,0.001420998803076122,Q4 (Richest),Central
6.1951683,116.4001465,-0.721,0.542,10.66047,0.004855191192226983,Q1 (Poorest),Sabah
5.2988268,100.513916,0.665,0.535,17.536053,0.003977128040789103,Q4 (Richest),Central
6.7628064,117.1472168,-0.96,0.465,14.566738,0.0031209601140028856,Q1 (Poorest),Sabah
1.4170918,111.5661621,-0.163,0.528,12.384331,0.002391776512801111,Q2 (Lower-Mid),Sarawak
2.1418349,111.5881348,-0.095,0.493,11.939732,0.004455384286438382,Q2 (Lower-Mid),Sarawak
5.0581143,102.2497559,-0.669,0.519,14.507267,0.0056826403321198395,Q1 (Poorest),Central
2.273573,113.170166,-0.792,0.41,14.538888,0.005043180632850013,Q1 (Poorest),Sarawak
1.9002862,103.3044434,-0.345,0.546,13.631373,0.004746554970695511,Q2 (Lower-Mid),Southern
2.6467632,103.6120605,0.116,0.556,14.420217,0.003425937450636087,Q3 (Upper-Mid),Southern
5.3863356,116.1804199,0.505,0.549,14.329862,0.0047684561677888045,Q4 (Richest),Sabah
3.7875216,103.260498,0.733,0.562,16.676092,0.005159509906290818,Q4 (Richest),Central
1.9002862,103.6120605,-0.095,0.504,12.802082,0.005554074777096831,Q2 (Lower-Mid),Southern
4.9924497,118.8171387,0.181,0.525,15.766902,0.003326717175403723,Q3 (Upper-Mid),Sabah
4.4669035,101.1291504,0.119,0.56,19.676449,0.004566021411599587,Q3 (Upper-Mid),Central
3.8752158,101.5026855,-0.004,0.524,17.482454,0.0023218039334745324,Q3 (Upper-Mid),Central
3.4366581,101.151123,0.344,0.524,21.118418,0.004215584244900985,Q4 (Richest),Southern
2.405299,103.7219238,0.028,0.487,14.2796335,0.003089180969232045,Q3 (Upper-Mid),Southern
3.5682478,102.2937012,-0.07,0.519,19.068443,0.0034971362008310515,Q2 (Lower-Mid),Central
5.4957038,100.6018066,0.841,0.561,20.025835,0.0032733393396639806,Q4 (Richest),Central
5.5613152,101.348877,0.173,0.515,13.503025,0.005347881626706552,Q3 (Upper-Mid),Northern
3.4805234,102.9968262,0.638,0.516,15.516294,0.0048336312137410905,Q4 (Richest),Southern
5.2550677,116.9934082,-0.396,0.466,13.464832,0.0015959782611455503,Q1 (Poorest),Sabah
5.758105,100.645752,0.362,0.541,16.97691,0.0031954465152970748,Q4 (Richest),Northern
6.0640861,100.4040527,0.306,0.512,17.660627,0.0013154405485676691,Q3 (Upper-Mid),Northern
5.8455454,101.9421387,-0.077,0.514,16.357553,0.0029125558273049193,Q2 (Lower-Mid),Northern
2.1198775,103.4362793,-0.031,0.483,13.932449,0.005043091735398423,Q3 (Upper-Mid),Southern
2.7565043,111.9396973,0.477,0.561,12.346377,0.004934586454995764,Q4 (Richest),Sarawak
5.6925158,116.7956543,-0.416,0.567,12.398044,0.0025695545358628163,Q1 (Poorest),Sabah
4.5326183,117.8063965,-1.121,0.435,11.763146,0.0027606390679177626,Q1 (Poorest),Sabah
5.6269192,115.9387207,0.207,0.541,13.898312,0.00418868840700361,Q3 (Upper-Mid),Sabah
5.605052,102.4694824,-0.399,0.506,15.4637785,0.004486363256127041,Q1 (Poorest),Northern
4.2258996,101.8103027,0.448,0.565,17.788582,0.004785083180035076,Q4 (Richest),Central
1.5269188,103.8098145,0.708,0.507,20.052114,0.005182504871356418,Q4 (Richest),Southern
2.9978987,102.0300293,-0.034,0.521,16.081427,0.005757378184391381,Q3 (Upper-Mid),Southern
3.809446,101.217041,-0.311,0.568,19.02569,0.004893563685179362,Q2 (Lower-Mid),Central
6.1514779,116.9494629,-0.217,0.544,11.823522,0.0056856720646834115,Q2 (Lower-Mid),Sabah
5.6269192,117.1472168,0.994,0.542,13.418517,0.0029346934166557532,Q4 (Richest),Sabah
3.041783,101.282959,0.586,0.56,17.475718,0.00381185296444607,Q4 (Richest),Southern
5.9548266,100.6896973,-0.791,0.501,14.279904,0.004702936358569754,Q1 (Poorest),Northern
3.107606,113.0603027,0.039,0.517,13.005595,0.005373891129808103,Q3 (Upper-Mid),Sarawak
3.9629009,100.7116699,0.25,0.537,16.514015,0.003933325504344786,Q3 (Upper-Mid),Central
1.5488836,104.1174316,-0.302,0.49,13.55283,0.0045832035012003496,Q2 (Lower-Mid),Southern
1.9222467,111.6540527,0.171,0.504,11.868449,0.002911265077781562,Q3 (Upper-Mid),Sarawak
3.041783,114.0710449,-0.257,0.537,13.128211,0.005095906709272657,Q2 (Lower-Mid),Sarawak
3.6778914,103.0407715,0.416,0.545,15.256755,0.005121054586790707,Q4 (Richest),Central
6.020385,100.4260254,0.28,0.519,20.030504,0.004726975902074458,Q3 (Upper-Mid),Northern
5.0143386,118.8830566,0.39,0.567,15.242316,0.0020548441763368315,Q4 (Richest),Sabah
4.9048867,100.6677246,0.401,0.515,19.375683,0.0027260487125468987,Q4 (Richest),Central
1.8563646,104.1174316,0.077,0.51,11.979354,0.002790188729193296,Q3 (Upper-Mid),Southern
3.7655967,113.807373,-0.055,0.538,9.881396,0.0024465499049129177,Q2 (Lower-Mid),Sarawak
1.4829887,110.7531738,-0.302,0.545,12.205882,0.0027148420951254256,Q2 (Lower-Mid),Sarawak
4.7297265,117.7844238,-0.518,0.496,11.857612,0.004762031481764448,Q1 (Poorest),Sabah
5.8236865,102.3376465,-0.053,0.544,17.184172,0.002955264827446565,Q2 (Lower-Mid),Northern
5.2113056,117.8283691,-0.573,0.459,12.392104,0.005002112184110628,Q1 (Poorest),Sabah
1.0436434,111.4123535,-0.278,0.429,14.0918455,0.002974736307368812,Q2 (Lower-Mid),Sarawak
5.8892605,116.2463379,0.635,0.505,12.002209,0.004464587847693847,Q4 (Richest),Sabah
1.5488836,103.458252,0.22,0.523,13.094499,0.005064215681325923,Q3 (Upper-Mid),Southern
4.3135463,117.8283691,0.621,0.546,18.887735,0.003672167960997693,Q4 (Richest),Sabah
4.7954168,115.279541,0.702,0.534,12.519115,0.004558561609018763,Q4 (Richest),Sabah
6.500899,100.2941895,0.294,0.523,14.320506,0.004180081951423028,Q3 (Upper-Mid),Northern
5.8892605,117.388916,-0.698,0.56,15.397649,0.005785174120687209,Q1 (Poorest),Sabah
4.138243,114.3127441,-0.248,0.492,11.149708,0.003951666791616935,Q2 (Lower-Mid),Sabah
4.7078283,117.8503418,-0.553,0.521,12.6494255,0.00545250635078322,Q1 (Poorest),Sabah
1.79048,111.6540527,-0.694,0.467,11.4240675,0.004617908409996448,Q1 (Poorest),Sarawak
6.326218,116.4221191,0.0,0.55,13.618595,0.003130681460621196,Q3 (Upper-Mid),Sabah
4.2916356,101.5686035,-0.814,0.485,14.807575,0.004928217094254388,Q1 (Poorest),Central
5.758105,101.854248,0.311,0.541,14.736862,0.0031954465152970748,Q3 (Upper-Mid),Northern
2.0320445,102.557373,0.567,0.516,17.89119,0.0037901409382017554,Q4 (Richest),Southern
2.84429,104.161377,0.769,0.546,14.971082,0.0036928179452358004,Q4 (Richest),Southern
4.9267785,115.6970215,-0.361,0.453,12.888007,0.0026925972612533325,Q2 (Lower-Mid),Sabah
2.317483,103.9416504,1.054,0.506,12.602936,0.004169266202344491,Q4 (Richest),Southern
1.4610233,103.6779785,0.591,0.549,18.618868,0.004966658897728513,Q4 (Richest),Southern
1.3511931,110.1599121,-0.265,0.53,12.122158,0.006215573438052845,Q2 (Lower-Mid),Sarawak
2.9978987,102.5793457,-0.352,0.544,16.839777,0.005226353127563389,Q2 (Lower-Mid),Southern
2.273573,102.2058105,0.781,0.556,20.577028,0.0016402885876745726,Q4 (Richest),Southern
5.6925158,100.4260254,0.781,0.565,17.818354,0.002686503020686644,Q4 (Richest),Northern
6.2606973,100.4040527,0.778,0.553,17.631968,0.0044053540605671045,Q4 (Richest),Northern
4.97056,102.9748535,0.325,0.538,13.581291,0.0044422708879684044,Q3 (Upper-Mid),Central
2.6906608,102.5793457,0.415,0.517,16.41436,0.006143266163033491,Q4 (Richest),Southern
4.3792747,118.4216309,0.801,0.529,14.939091,0.005444673320571119,Q4 (Richest),Sabah
3.8532931,100.7336426,0.053,0.526,17.096773,0.002181230120457863,Q3 (Upper-Mid),Central
3.041783,101.854248,0.324,0.544,16.517317,0.003304564113191747,Q3 (Upper-Mid),Southern
4.7954168,103.1066895,0.304,0.511,14.274652,0.0017368756684297678,Q3 (Upper-Mid),Central
6.0640861,116.114502,0.287,0.576,17.523817,0.0010398070391959022,Q3 (Upper-Mid),Sabah
5.2988268,101.986084,0.42,0.542,14.492078,0.003977128040789103,Q4 (Richest),Central
5.4957038,115.4772949,-0.053,0.495,10.100738,0.002401888289963077,Q2 (Lower-Mid),Sabah
5.583184,101.8762207,0.386,0.531,15.078959,0.0021881734486257345,Q4 (Richest),Northern
4.8611009,103.0407715,0.201,0.548,14.025539,0.005750297937435596,Q3 (Upper-Mid),Central
5.233187,116.9494629,-0.869,0.417,12.344573,0.004817432260258514,Q1 (Poorest),Sabah
1.6147764,111.3903809,-0.509,0.494,11.677083,0.004621156270894799,Q1 (Poorest),Sarawak
1.2852926,110.5554199,-0.197,0.521,12.659782,0.0005115604664025295,Q2 (Lower-Mid),Sarawak
5.0362268,102.1618652,-0.181,0.519,16.13864,0.003367213168392034,Q2 (Lower-Mid),Central
5.2769476,102.2497559,-0.131,0.513,14.012562,0.005136656666411611,Q2 (Lower-Mid),Central
5.9548266,102.0300293,-0.506,0.513,16.606815,0.004977380787353162,Q1 (Poorest),Northern
1.6147764,103.7219238,0.873,0.537,16.587954,0.003082794539999744,Q4 (Richest),Southern
2.3613917,102.3596191,0.28,0.518,15.625137,0.005858752577815488,Q3 (Upper-Mid),Southern
4.7078283,116.5100098,-0.674,0.474,12.992206,0.005735478822198501,Q1 (Poorest),Sabah
3.4366581,114.1149902,-0.361,0.501,11.320218,0.0016581749307968718,Q2 (Lower-Mid),Sarawak
5.9111167,102.2937012,0.142,0.544,18.751722,0.004094123967869046,Q3 (Upper-Mid),Northern
3.6998186,101.3708496,0.207,0.493,18.777525,0.006359667403014674,Q3 (Upper-Mid),Central
5.4519589,100.2502441,-0.493,0.571,15.681004,0.005642720318738315,Q1 (Poorest),Central
3.3927908,113.4558105,0.398,0.57,10.651984,0.002352536042057803,Q4 (Richest),Sarawak
0.8898568,110.5554199,-0.23,0.518,13.225421,0.004874900890552942,Q2 (Lower-Mid),Sarawak
6.3480564,99.7229004,0.557,0.586,18.156878,0.0037073951149156656,Q4 (Richest),Northern
2.0320445,112.3791504,-0.52,0.485,13.275022,0.0050952240149545,Q1 (Poorest),Sarawak
6.500899,116.619873,-0.592,0.484,11.966839,0.006370721538657555,Q1 (Poorest),Sabah
5.605052,100.3601074,0.341,0.553,20.30397,0.004890740015353528,Q4 (Richest),Northern
5.101887,116.3122559,-0.986,0.491,14.99216,0.004151430771210802,Q1 (Poorest),Sabah
1.8783255,112.3132324,-0.265,0.518,13.191174,0.0037672266761937835,Q2 (Lower-Mid),Sarawak
5.4300853,100.579834,0.29,0.584,19.388758,0.006895707603886839,Q3 (Upper-Mid),Central
6.4354006,117.0373535,-0.345,0.55,13.563529,0.0023837500541160554,Q2 (Lower-Mid),Sabah
